交易日期,市場名稱,成交頭數-總數,成交頭數-平均重量,成交頭數-平均價格,規格豬(75公斤以上)-頭數,規格豬(75公斤以上)-平均重量,規格豬(75公斤以上)-平均價格,75公斤以下-頭數,75公斤以下-平均重量,75公斤以下-平均價格,75(含)-95(不含)-頭數,75(含)-95(不含)-平均重量,75(含)-95(不含)-平均價格,95(含)-115(含)-頭數,95(含)-115(含)-平均重量,95(含)-115(含)-平均價格,115(含)-135(不含)-頭數,115(含)-135(不含)-平均重量,115(含)-135(不含)-平均價格,135(含)-155(不含)-頭數,135(含)-155(不含)-平均重量,135(含)-155(不含)-平均價格,155公斤以上-頭數,155公斤以上-平均重量,155公斤以上-平均價格,淘汰種豬-頭數,淘汰種豬-平均重量,淘汰種豬-平均價格,其他豬-頭數,其他豬-平均重量,其他豬-平均價格,冷凍廠-頭數,冷凍廠-平均重量,冷凍廠-平均價格,成交總數(不含冷凍廠)-頭數,成交總數(不含冷凍廠)-平均重量,成交總數(不含冷凍廠)-平均價格
1091125,花蓮縣,326,134.39,69.79,326,134.39,69.79,0,0.00,0.00,0,0.00,0.00,19,108.47,64.15,166,127.12,69.77,117,142.97,70.61,24,163.33,69.32,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,326,134.39,69.79
1091125,台東縣,197,126.82,68.69,175,122.67,69.23,0,0.00,0.00,1,81.00,57.00,56,107.29,70.58,78,124.78,69.13,40,141.15,68.13,0,0.00,0.00,22,159.82,65.40,0,0.00,0.00,0,0.00,0.00,197,126.82,68.69
1091125,屏東縣,1529,124.38,63.19,1475,123.62,63.66,0,0.00,0.00,10,91.40,61.52,388,108.58,64.62,783,124.55,63.81,294,142.07,62.41,29,162.77,60.01,6,171.50,38.00,19,109.78,41.12,404,128.77,61.33,1125,122.80,63.89
1091125,高雄旗山,260,125.74,64.33,251,125.36,65.00,0,0.00,0.00,2,92.50,50.41,54,108.27,66.07,138,125.96,65.58,57,141.26,63.30,4,164.88,46.78,0,0.00,0.00,5,113.40,47.40,50,127.51,58.87,210,125.32,65.65
1091125,高雄鳳山,1455,127.33,65.01,1391,126.99,65.49,0,0.00,0.00,3,89.67,60.11,215,109.29,65.10,828,125.27,65.72,345,142.46,65.22,27,159.96,60.25,1,151.00,56.00,36,115.38,49.67,403,126.18,61.84,1052,127.77,66.20
1091125,高雄岡山,1214,126.14,64.19,1168,124.54,64.84,2,62.30,31.20,19,89.90,58.04,315,107.60,64.28,527,125.50,65.99,307,142.40,63.79,44,171.60,52.29,0,0.00,0.00,0,0.00,0.00,583,126.30,62.18,631,125.99,66.05
1091125,高雄市,800,122.39,62.25,763,122.28,63.04,1,73.50,12.00,22,89.48,54.61,204,107.12,64.15,388,124.63,64.25,149,141.77,59.90,7,162.29,46.85,0,0.00,0.00,29,117.38,46.96,312,127.04,60.45,488,119.42,63.48
1091125,臺南市,516,122.76,64.12,510,122.92,64.33,0,0.00,0.00,7,93.07,64.25,146,108.56,64.99,268,125.03,64.62,89,142.47,62.76,0,0.00,0.00,0,0.00,0.00,6,108.92,43.76,153,125.26,61.61,363,121.70,65.21
1091125,臺南安南,1144,123.48,64.32,1129,123.16,64.46,2,69.25,30.79,48,89.03,55.68,272,107.35,64.82,578,125.80,65.62,231,142.24,62.70,8,159.75,63.14,5,160.60,48.87,0,0.00,0.00,330,125.97,60.83,814,122.47,65.78
1091125,雲林縣,2366,120.28,63.27,2224,120.01,64.04,1,73.50,59.08,137,88.11,59.70,655,107.18,64.67,1074,124.34,64.96,358,142.69,61.79,53,162.88,58.03,0,0.00,0.00,88,102.11,45.60,685,124.31,60.61,1681,118.64,64.41
1091125,嘉義縣,764,120.87,63.33,747,121.05,63.69,0,0.00,0.00,46,88.90,62.70,198,106.50,64.30,374,125.20,64.20,129,142.80,61.90,0,0.00,0.00,0,0.00,0.00,17,113.00,46.30,221,127.60,61.20,543,118.13,64.26
1091125,嘉義市,722,123.34,65.14,717,123.41,65.25,2,71.20,24.41,6,85.43,52.56,173,108.61,65.00,416,124.80,65.85,122,141.55,64.10,2,156.50,64.17,0,0.00,0.00,1,110.60,33.00,156,124.94,61.12,566,122.90,66.27
1091125,南投縣,1030,122.45,65.46,998,122.78,65.88,0,0.00,0.00,8,93.44,56.16,268,108.54,65.00,560,124.60,66.19,162,141.49,66.35,6,160.00,59.92,0,0.00,0.00,26,101.02,48.28,174,122.31,61.82,856,122.47,66.20
1091125,彰化縣,1837,119.59,65.15,1755,119.69,65.55,9,48.22,17.68,47,89.83,58.94,529,106.84,66.40,959,123.35,65.74,220,140.99,64.19,14,162.89,63.58,2,177.75,56.62,57,115.32,56.53,456,127.05,62.47,1381,117.13,66.11
1091125,台中大安,1232,119.61,64.66,1210,119.30,64.91,0,0.00,0.00,24,90.60,55.93,427,107.70,64.21,634,123.90,65.65,125,141.10,64.58,1,157.00,60.00,8,163.90,61.51,13,118.70,43.71,183,123.70,60.98,1049,118.90,65.32
1091125,台中市,2014,122.97,65.04,1988,122.42,65.21,1,74.50,47.00,21,88.43,56.58,499,108.52,66.01,1202,124.66,65.50,266,141.05,63.35,25,168.76,55.53,0,0.00,0.00,0,0.00,0.00,420,127.63,60.64,1594,121.74,66.26
1091125,苗栗縣,638,137.68,73.19,598,137.10,73.68,0,0.00,0.00,0,0.00,0.00,72,108.08,67.82,215,125.37,72.66,202,144.44,74.51,109,165.82,76.38,0,0.00,0.00,40,146.32,66.39,37,125.04,62.05,601,138.46,73.81
1091125,桃園市,2335,133.97,65.77,2060,129.75,66.02,1,66.00,38.40,14,90.50,57.00,269,107.80,63.70,973,125.60,66.30,804,142.80,66.40,247,165.00,66.00,27,175.00,50.00,0,0.00,0.00,297,132.20,59.00,2038,134.23,66.74
1091125,新竹縣,705,138.18,68.04,661,136.44,69.63,0,0.00,0.00,0,0.00,0.00,49,110.20,66.23,323,126.20,69.71,208,143.90,68.83,81,174.00,72.40,16,214.00,39.74,28,135.80,55.77,131,127.70,61.51,574,140.57,69.39
1091125,宜蘭縣,384,134.11,72.63,384,134.11,72.63,0,0.00,0.00,0,0.00,0.00,28,108.53,73.55,174,127.63,73.49,165,142.27,72.67,17,163.38,64.34,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,384,134.11,72.63
1091125,新北市,2463,131.39,68.32,2339,129.53,68.65,0,0.00,0.00,10,87.68,54.95,260,109.65,68.29,1267,125.88,69.19,802,142.26,68.10,124,166.55,63.43,0,0.00,0.00,0,0.00,0.00,286,126.45,64.07,2177,132.04,68.85
1091124,花蓮縣,351,133.80,68.88,351,133.80,68.88,0,0.00,0.00,0,0.00,0.00,34,111.26,66.21,168,126.32,70.28,116,142.89,68.66,33,163.15,65.93,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,351,133.80,68.88
1091124,台東縣,217,126.51,68.11,199,123.55,69.02,0,0.00,0.00,4,90.12,63.14,44,109.94,69.37,120,125.08,69.22,31,141.27,68.45,0,0.00,0.00,18,159.22,60.31,0,0.00,0.00,0,0.00,0.00,217,126.51,68.11
1091124,屏東縣,1486,125.79,64.59,1408,125.15,65.38,0,0.00,0.00,29,91.31,60.13,288,108.78,66.24,764,125.21,65.84,327,142.44,64.14,37,161.94,60.29,10,173.55,43.63,31,96.06,39.14,372,129.48,62.79,1114,124.55,65.22
1091124,澎湖縣,94,105.31,83.77,94,105.31,83.77,0,0.00,0.00,0,0.00,0.00,94,105.31,83.77,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,94,105.31,83.77
1091124,高雄旗山,245,126.38,65.77,242,126.42,65.95,0,0.00,0.00,1,88.00,56.40,35,110.84,63.61,159,125.77,66.90,47,141.06,64.57,1,159.50,64.00,0,0.00,0.00,2,104.25,40.43,50,127.95,60.75,195,125.98,67.07
1091124,高雄鳳山,1470,128.87,65.73,1388,128.22,66.15,0,0.00,0.00,3,89.07,54.43,224,109.03,65.61,730,125.48,66.69,431,143.12,65.60,39,159.81,62.76,0,0.00,0.00,43,121.70,55.30,436,127.87,62.53,1034,129.29,67.07
1091124,高雄岡山,1099,126.65,65.54,1064,125.62,65.94,1,62.00,24.60,19,88.40,58.83,236,108.20,65.80,513,125.10,66.77,296,142.80,65.04,34,160.90,56.17,0,0.00,0.00,0,0.00,0.00,539,127.60,63.61,560,125.74,67.42
1091124,高雄市,697,121.91,65.50,679,121.60,65.82,0,0.00,0.00,4,92.63,65.98,185,107.91,66.07,398,123.65,66.40,92,141.51,63.22,5,156.30,59.57,0,0.00,0.00,13,124.92,52.04,249,123.77,63.23,448,120.88,66.79
1091124,臺南市,504,125.23,66.52,491,124.56,66.75,0,0.00,0.00,4,92.75,62.15,128,108.57,69.61,247,125.83,66.69,112,141.17,64.48,8,159.19,59.31,1,174.00,55.80,4,127.25,59.72,163,128.38,62.75,341,123.72,68.39
1091124,臺南安南,1076,124.53,64.38,1063,124.13,64.47,1,68.00,38.00,15,89.27,57.88,213,109.23,65.68,654,125.10,64.87,181,141.04,62.44,10,159.65,61.09,2,188.25,50.19,0,0.00,0.00,249,126.28,60.78,827,124.00,65.48
1091124,雲林縣,2489,120.84,65.66,2378,120.25,66.17,2,73.25,59.63,133,88.34,61.66,701,107.23,66.68,1145,124.23,67.14,399,142.36,64.02,46,162.35,60.75,0,0.00,0.00,63,114.15,50.46,617,126.91,62.39,1872,118.84,66.81
1091124,嘉義縣,735,120.03,65.16,716,121.06,65.51,0,0.00,0.00,35,88.20,62.60,191,108.10,65.60,387,124.40,66.10,103,143.70,64.10,0,0.00,0.00,0,0.00,0.00,19,81.40,45.00,153,125.50,61.80,582,118.60,66.09
1091124,嘉義市,721,124.08,65.59,714,124.15,65.71,2,65.00,26.00,12,88.68,56.84,158,107.47,65.05,381,124.86,66.30,163,141.26,65.38,3,158.80,65.14,0,0.00,0.00,2,107.60,41.72,187,123.71,61.89,534,124.21,66.88
1091124,南投縣,1004,122.46,66.05,976,122.06,66.29,0,0.00,0.00,2,92.00,58.92,297,109.36,66.55,544,124.39,66.26,133,141.32,66.01,13,164.50,66.81,0,0.00,0.00,15,112.17,48.27,207,121.84,62.09,797,122.62,67.07
1091124,彰化縣,1869,119.56,64.68,1760,120.38,65.31,26,67.33,38.65,96,89.89,59.17,430,104.90,67.18,939,123.80,65.69,295,142.01,63.51,16,159.84,61.74,3,184.00,47.29,64,104.92,54.18,534,129.42,62.26,1335,115.61,65.77
1091124,台中大安,1228,124.44,64.76,1171,122.74,65.66,0,0.00,0.00,13,91.50,63.48,328,108.60,66.01,633,124.80,66.01,197,141.70,64.31,8,158.10,56.88,31,174.10,52.52,18,135.00,42.65,172,131.30,60.94,1056,123.33,65.42
1091124,台中市,1998,120.29,66.15,1975,119.85,66.34,3,70.17,31.32,49,90.13,58.89,664,107.86,66.58,1050,124.52,66.94,212,141.10,64.23,20,171.48,55.62,0,0.00,0.00,0,0.00,0.00,331,123.28,61.78,1667,119.69,67.05
1091124,苗栗縣,632,136.69,71.85,596,137.25,72.41,0,0.00,0.00,2,85.25,56.98,44,110.53,71.05,238,127.53,71.81,246,144.70,72.58,66,163.88,74.38,0,0.00,0.00,36,127.43,61.95,34,130.47,62.59,598,137.04,72.35
1091124,桃園市,2290,136.06,66.02,1982,131.33,66.27,0,0.00,0.00,3,93.40,52.60,172,109.00,65.50,994,126.00,66.30,813,142.70,66.40,281,166.00,66.20,27,172.00,50.00,0,0.00,0.00,336,133.80,59.20,1954,136.45,67.17
1091124,新竹縣,700,136.62,68.27,666,135.95,69.07,0,0.00,0.00,2,86.00,47.59,85,108.60,65.17,248,125.40,68.83,221,144.80,69.96,110,164.00,70.13,6,218.20,37.60,28,135.10,59.59,127,134.40,60.90,573,137.11,69.87
1091124,宜蘭縣,399,134.69,72.30,399,134.69,72.30,0,0.00,0.00,0,0.00,0.00,22,111.88,73.07,183,126.89,73.46,174,142.56,72.05,20,162.77,65.39,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,399,134.69,72.30
1091124,新北市,2625,130.16,66.75,2561,129.23,67.15,0,0.00,0.00,20,89.69,54.14,270,109.59,66.12,1449,125.83,67.83,822,142.63,66.56,64,167.42,54.38,0,0.00,0.00,0,0.00,0.00,374,127.01,62.54,2251,130.68,67.43
1091123,屏東縣,1527,123.76,66.31,1439,123.01,67.21,0,0.00,0.00,60,90.28,61.04,347,107.67,67.39,739,125.14,67.82,293,142.50,66.48,29,159.22,63.52,24,161.54,49.28,35,99.53,43.24,393,127.00,64.38,1134,122.64,67.00
1091123,高雄旗山,359,127.28,64.87,348,126.41,65.49,0,0.00,0.00,0,0.00,0.00,51,109.40,63.46,232,126.02,66.39,65,141.13,63.88,7,176.71,45.93,0,0.00,0.00,4,117.13,55.97,87,126.37,61.10,272,127.58,66.06
1091123,高雄鳳山,1582,129.84,67.20,1499,129.50,68.01,0,0.00,0.00,1,94.60,73.40,168,109.76,68.30,841,126.14,68.33,489,142.13,67.43,29,160.59,61.47,4,206.45,25.99,50,116.18,50.68,385,129.81,63.69,1197,129.85,68.33
1091123,高雄岡山,1305,123.05,66.76,1270,122.50,67.02,8,69.10,39.86,36,88.00,60.07,309,108.50,66.35,741,125.20,67.71,184,141.90,66.28,27,164.70,60.94,0,0.00,0.00,0,0.00,0.00,574,122.90,64.74,731,123.16,68.34
1091123,高雄市,871,121.13,66.35,847,120.86,66.65,0,0.00,0.00,27,89.93,60.60,247,107.18,66.65,447,124.59,67.65,126,141.06,64.32,7,159.50,53.44,0,0.00,0.00,17,118.74,58.69,294,124.30,63.47,577,119.51,67.88
1091123,臺南市,558,125.04,65.92,537,124.90,66.17,0,0.00,0.00,2,88.25,63.92,104,108.54,66.19,340,125.94,66.71,91,140.53,64.40,3,157.17,57.05,1,126.00,58.80,17,123.79,60.31,161,126.45,63.27,397,124.47,67.02
1091123,臺南安南,1247,124.42,65.67,1211,123.89,65.97,6,61.92,24.13,27,88.43,57.47,277,107.35,66.17,650,125.35,66.57,257,141.73,65.02,21,160.52,62.67,9,154.06,51.44,0,0.00,0.00,330,126.64,63.09,917,123.62,66.62
1091123,雲林縣,2542,120.02,65.61,2437,119.98,66.17,4,73.00,47.10,118,86.88,59.53,751,107.15,66.57,1199,124.46,66.93,369,142.10,64.68,33,161.71,65.43,0,0.00,0.00,68,103.97,43.48,650,124.66,62.48,1892,118.42,66.74
1091123,嘉義縣,754,120.65,64.76,741,120.80,65.10,0,0.00,0.00,39,87.80,63.30,195,107.40,65.90,406,124.90,65.40,101,142.90,63.30,0,0.00,0.00,0,0.00,0.00,13,112.60,44.10,215,126.40,62.80,539,118.36,65.60
1091123,嘉義市,785,121.76,66.62,779,121.48,66.74,0,0.00,0.00,5,90.80,56.69,219,109.02,65.80,467,124.05,67.03,88,140.62,67.53,3,157.87,64.90,2,184.50,45.51,1,107.40,46.20,208,119.65,63.54,577,122.53,67.71
1091123,南投縣,1107,124.64,66.00,1065,124.28,66.45,0,0.00,0.00,7,91.43,57.96,249,108.76,65.80,597,124.90,66.61,212,141.87,66.82,16,160.44,64.10,0,0.00,0.00,26,117.04,48.00,238,122.35,63.06,869,125.26,66.79
1091123,彰化縣,1938,119.86,65.60,1835,119.52,66.23,6,59.08,33.53,75,90.28,58.51,575,105.98,66.25,899,123.51,66.87,286,141.84,65.73,25,160.66,59.61,13,193.04,50.19,59,103.36,54.98,471,128.37,63.53,1467,117.13,66.32
1091123,台中大安,1312,123.90,67.27,1272,123.41,67.42,0,0.00,0.00,23,90.80,61.45,323,108.40,66.94,674,124.80,67.48,252,141.90,68.09,8,158.40,71.03,13,164.40,69.42,19,114.70,52.62,142,128.50,63.43,1170,123.34,67.76
1091123,台中市,2095,120.01,66.69,2085,119.77,66.77,0,0.00,0.00,64,90.52,60.24,701,107.96,67.29,1089,124.62,67.09,231,140.85,65.38,10,170.40,54.58,0,0.00,0.00,0,0.00,0.00,420,123.51,62.69,1675,119.13,67.73
1091123,苗栗縣,705,139.64,73.58,657,139.98,74.17,0,0.00,0.00,0,0.00,0.00,25,109.78,68.46,228,127.22,74.01,301,143.97,73.89,103,163.91,76.11,0,0.00,0.00,48,135.01,65.13,35,132.69,62.26,670,140.01,74.14
1091123,桃園市,2565,136.99,66.90,2210,132.41,67.15,0,0.00,0.00,7,89.50,52.30,155,109.30,67.00,1042,126.10,67.30,1006,142.80,67.10,329,165.00,67.10,26,172.00,48.00,0,0.00,0.00,294,135.90,59.10,2271,137.13,67.90
1091123,新竹縣,819,140.82,69.64,761,139.13,71.73,1,73.50,27.01,11,89.40,53.30,74,107.80,67.84,221,125.90,71.24,309,144.80,73.08,146,166.80,71.82,26,202.10,37.73,31,132.90,57.48,97,129.30,62.62,722,142.36,70.50
1091123,新北市,2845,132.09,67.31,2701,130.38,67.70,0,0.00,0.00,22,88.97,49.87,296,107.98,67.06,1330,126.06,68.71,1053,142.99,66.94,144,164.31,61.49,0,0.00,0.00,0,0.00,0.00,355,129.59,62.68,2490,132.45,67.95
1091122,澎湖縣,81,127.54,70.90,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,81,127.54,70.90,0,0.00,0.00,81,127.54,70.90
1091121,花蓮縣,338,132.39,70.44,338,132.39,70.44,0,0.00,0.00,1,86.00,44.00,37,109.68,65.44,164,126.66,70.68,119,143.39,71.58,17,162.82,69.70,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,338,132.39,70.44
1091121,台東縣,196,126.87,68.53,180,124.28,69.40,0,0.00,0.00,0,0.00,0.00,44,109.27,72.06,97,123.20,71.01,39,143.88,63.69,0,0.00,0.00,16,156.00,60.72,0,0.00,0.00,0,0.00,0.00,196,126.87,68.53
1091121,屏東縣,554,125.92,68.51,520,124.47,69.45,0,0.00,0.00,5,88.10,62.83,127,107.84,69.28,268,124.89,70.16,120,142.65,68.37,17,158.85,62.90,3,186.00,53.80,14,126.71,47.54,0,0.00,0.00,554,125.92,68.51
1091121,高雄旗山,50,128.90,77.43,50,128.90,77.43,0,0.00,0.00,0,0.00,0.00,2,111.25,81.47,39,126.79,76.95,9,141.94,78.60,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,50,128.90,77.43
1091121,高雄鳳山,852,126.71,69.88,822,126.12,70.39,0,0.00,0.00,1,92.40,54.00,132,109.18,71.08,510,125.10,70.74,179,141.70,69.19,15,162.64,56.85,1,146.00,40.80,14,121.40,59.50,73,130.09,60.78,779,126.39,70.75
1091121,高雄岡山,423,123.05,69.52,412,122.02,69.72,0,0.00,0.00,1,93.50,67.80,131,109.90,67.67,225,124.10,70.34,55,142.90,71.27,11,161.70,64.06,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,423,123.05,69.52
1091121,高雄市,387,115.43,70.24,378,115.39,70.39,0,0.00,0.00,17,92.00,65.82,159,106.52,69.10,188,123.18,71.80,14,139.89,68.63,0,0.00,0.00,0,0.00,0.00,9,117.06,63.63,41,113.11,67.97,346,115.70,70.50
1091121,臺南市,344,120.17,67.04,337,119.75,67.23,0,0.00,0.00,9,89.78,64.01,126,107.15,68.41,146,124.13,67.12,56,141.49,65.80,3,159.33,63.53,0,0.00,0.00,4,126.50,55.02,5,121.30,61.87,339,120.16,67.11
1091121,臺南安南,704,125.76,68.46,697,125.36,68.59,0,0.00,0.00,7,89.93,62.52,119,109.42,69.82,440,125.53,69.27,131,141.14,65.92,4,156.25,62.45,3,180.17,54.46,0,0.00,0.00,75,129.87,60.92,629,125.28,69.40
1091121,雲林縣,1675,120.81,66.50,1613,120.16,66.82,0,0.00,0.00,37,90.19,64.36,518,107.62,68.00,876,124.37,66.87,182,141.65,64.41,32,162.72,63.98,0,0.00,0.00,30,111.07,51.32,270,123.04,61.80,1405,120.38,67.42
1091121,嘉義縣,498,116.98,65.81,483,118.05,66.32,3,74.20,47.70,67,85.40,59.40,106,105.50,66.90,239,125.50,67.20,71,142.50,67.00,0,0.00,0.00,0,0.00,0.00,12,84.60,40.90,0,0.00,0.00,498,116.98,65.81
1091121,嘉義市,506,128.39,67.95,495,127.68,68.17,0,0.00,0.00,0,0.00,0.00,75,110.05,67.32,288,125.86,68.79,132,141.68,67.35,9,162.78,63.77,1,197.40,44.00,1,101.20,34.00,0,0.00,0.00,506,128.39,67.95
1091121,南投縣,870,123.65,67.59,851,124.11,67.90,0,0.00,0.00,0,0.00,0.00,171,109.44,67.11,560,124.97,67.71,120,140.98,69.57,2,160.50,65.80,0,0.00,0.00,17,96.50,47.90,107,123.80,63.66,763,123.63,68.14
1091121,彰化縣,1414,119.14,66.92,1374,118.67,67.12,0,0.00,0.00,28,89.86,62.30,440,106.49,67.72,764,122.43,67.29,142,141.87,65.55,10,160.05,67.14,4,182.50,56.76,26,118.69,58.39,35,115.54,63.36,1379,119.24,67.00
1091121,台中大安,924,120.74,68.46,901,120.38,68.72,0,0.00,0.00,13,91.80,64.64,323,108.10,68.46,429,123.60,69.19,136,142.10,68.15,4,156.90,74.64,4,169.60,73.38,15,120.00,49.01,0,0.00,0.00,924,120.74,68.46
1091121,台中市,1590,121.06,67.51,1580,120.80,67.58,0,0.00,0.00,20,88.28,54.87,468,108.90,68.21,915,123.84,67.69,177,140.23,66.71,10,161.75,58.87,0,0.00,0.00,0,0.00,0.00,182,123.67,61.29,1408,120.72,68.33
1091121,苗栗縣,506,140.15,74.49,474,140.11,74.95,0,0.00,0.00,0,0.00,0.00,13,110.42,75.11,160,127.74,76.19,242,143.78,74.58,59,165.17,73.68,0,0.00,0.00,32,140.67,67.71,7,136.43,54.33,499,140.20,74.77
1091121,桃園市,1882,135.75,66.76,1660,131.99,67.12,0,0.00,0.00,2,93.20,64.20,121,109.20,66.70,796,125.30,67.10,741,143.00,67.20,189,163.20,67.20,33,168.00,50.00,0,0.00,0.00,80,129.00,56.30,1802,136.05,67.20
1091121,新竹縣,503,136.18,71.34,491,136.47,71.64,0,0.00,0.00,2,93.50,50.44,30,109.80,67.63,219,125.60,71.05,174,143.60,72.12,66,167.20,73.59,0,0.00,0.00,12,124.10,57.78,43,125.10,60.15,460,137.21,72.29
1091121,宜蘭縣,385,132.25,72.55,385,132.25,72.55,0,0.00,0.00,1,93.50,35.00,50,108.92,72.67,174,126.15,73.86,135,143.35,71.55,25,162.92,70.93,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,385,132.25,72.55
1091121,新北市,2233,132.82,66.42,2123,131.22,66.82,0,0.00,0.00,6,91.40,58.93,165,109.26,66.99,1140,126.75,67.86,812,142.24,65.52,110,163.84,60.32,0,0.00,0.00,0,0.00,0.00,179,128.66,60.18,2054,133.19,66.95
1091120,花蓮縣,345,133.97,70.65,345,133.97,70.65,0,0.00,0.00,0,0.00,0.00,35,109.63,66.09,151,125.95,70.16,135,144.12,71.91,24,162.83,71.19,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,345,133.97,70.65
1091120,台東縣,204,129.01,68.07,187,126.04,69.04,0,0.00,0.00,0,0.00,0.00,37,109.41,71.10,113,126.18,70.34,37,142.26,63.92,0,0.00,0.00,17,161.59,59.79,0,0.00,0.00,0,0.00,0.00,204,129.01,68.07
1091120,屏東縣,1507,125.75,67.08,1464,125.15,67.32,0,0.00,0.00,18,90.36,63.04,300,108.28,68.11,820,125.23,67.58,326,142.38,66.35,28,159.53,64.50,5,152.00,57.14,10,106.04,43.41,392,130.08,64.67,1115,124.22,67.97
1091120,澎湖縣,84,128.42,70.92,1,110.50,80.07,0,0.00,0.00,0,0.00,0.00,1,110.50,80.07,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,83,128.64,70.83,0,0.00,0.00,84,128.42,70.92
1091120,高雄旗山,413,128.70,67.74,397,128.26,68.23,0,0.00,0.00,2,91.50,60.16,46,110.52,68.38,243,125.95,68.90,106,141.94,66.90,7,161.57,58.66,0,0.00,0.00,9,122.50,54.85,74,132.20,60.50,339,127.93,69.38
1091120,高雄鳳山,1511,130.81,67.18,1422,129.89,67.73,0,0.00,0.00,1,86.40,46.00,122,109.87,68.95,829,126.00,68.29,470,142.03,66.63,48,162.50,60.02,4,169.40,47.11,37,120.86,59.95,432,131.71,63.78,1079,130.44,68.55
1091120,高雄岡山,1340,124.36,68.02,1323,124.13,68.12,4,68.00,39.44,18,88.50,62.78,283,108.60,67.25,778,125.10,68.83,244,141.70,67.16,13,164.70,63.55,0,0.00,0.00,0,0.00,0.00,565,124.50,65.07,775,124.26,70.17
1091120,高雄市,827,121.32,66.58,788,121.13,67.11,0,0.00,0.00,17,89.65,56.94,240,107.59,67.20,417,124.74,68.06,114,141.10,64.87,7,160.21,57.49,0,0.00,0.00,32,117.55,55.81,277,124.21,64.19,550,119.86,67.83
1091120,臺南市,543,121.07,66.89,537,121.00,67.07,0,0.00,0.00,7,91.14,68.95,164,107.75,67.61,293,124.21,67.02,73,140.71,66.20,2,160.50,57.34,0,0.00,0.00,4,111.63,47.00,136,123.51,63.97,407,120.26,67.89
1091120,臺南安南,1189,124.63,67.75,1176,124.27,67.88,1,74.00,42.00,31,90.13,60.61,235,108.20,68.38,683,125.88,68.56,227,140.70,66.29,9,158.28,63.83,3,185.00,46.59,0,0.00,0.00,264,129.85,64.51,925,123.14,68.72
1091120,雲林縣,2564,119.83,65.85,2474,119.31,66.28,2,72.75,55.23,178,88.07,60.82,726,107.86,67.04,1223,124.17,67.07,347,142.18,64.40,39,164.16,61.42,0,0.00,0.00,49,112.64,47.97,673,124.93,63.19,1891,118.02,66.85
1091120,嘉義縣,803,120.91,65.20,788,121.53,65.47,0,0.00,0.00,38,87.50,59.20,185,108.30,65.40,455,125.10,66.10,110,140.80,64.60,0,0.00,0.00,0,0.00,0.00,15,88.30,45.90,238,126.30,62.70,565,118.64,66.33
1091120,嘉義市,729,123.53,66.96,711,122.72,67.11,0,0.00,0.00,14,89.20,60.06,177,108.20,66.63,396,124.17,67.46,124,142.58,67.13,16,161.96,63.81,0,0.00,0.00,2,104.00,43.58,203,122.06,62.99,526,124.09,68.46
1091120,南投縣,1080,124.00,66.80,1048,123.48,67.22,0,0.00,0.00,1,91.50,91.50,215,110.20,66.81,718,124.72,67.34,114,140.96,67.02,8,159.94,63.50,0,0.00,0.00,24,135.06,51.29,236,124.03,63.94,844,124.00,67.60
1091120,彰化縣,1968,122.71,66.84,1884,122.62,67.32,11,62.73,24.31,15,90.83,64.33,461,107.75,68.39,1081,123.80,67.40,327,141.15,66.02,22,160.11,64.01,6,184.92,46.37,45,114.46,57.43,479,131.61,64.49,1489,119.85,67.67
1091120,台中大安,1382,124.80,68.36,1334,124.59,68.71,0,0.00,0.00,12,90.50,66.51,261,108.20,68.41,828,125.30,68.74,233,142.20,68.92,9,157.70,65.52,5,167.40,69.91,34,117.90,54.59,144,126.50,64.63,1238,124.60,68.80
1091120,台中市,2086,121.97,67.18,2048,121.15,67.40,1,74.00,60.40,25,89.46,60.39,605,108.90,67.79,1183,123.96,67.50,235,141.90,66.65,37,168.80,58.42,0,0.00,0.00,0,0.00,0.00,378,124.17,63.00,1708,121.48,68.12
1091120,苗栗縣,738,142.28,76.22,672,143.15,76.89,0,0.00,0.00,0,0.00,0.00,19,110.58,70.98,215,127.94,74.23,292,144.56,76.70,146,166.97,80.73,0,0.00,0.00,66,133.41,68.85,32,132.27,62.93,706,142.73,76.77
1091120,桃園市,2504,137.09,68.66,2177,132.60,68.95,2,70.00,33.40,4,91.00,67.80,202,108.30,68.30,934,126.70,69.00,1037,142.80,69.00,296,167.00,68.90,29,174.00,51.00,0,0.00,0.00,271,133.60,61.60,2233,137.52,69.49
